지역,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
광주 동구,324115,서석동,2019030912,0.003,0.8,0.011,0.055,79,35,광주 동구 서남로 1
광주 동구,324115,서석동,2019030913,0.002,0.6,0.033,0.035,81,38,광주 동구 서남로 1
광주 동구,324115,서석동,2019030914,0.002,0.4,0.057,0.013,49,24,광주 동구 서남로 1
광주 동구,324115,서석동,2019030915,0.002,0.4,0.057,0.014,29,13,광주 동구 서남로 1
광주 동구,324115,서석동,2019030916,0.002,0.4,0.058,0.013,36,21,광주 동구 서남로 1
광주 동구,324115,서석동,2019030917,0.002,0.4,0.058,0.012,31,17,광주 동구 서남로 1
광주 동구,324115,서석동,2019030918,0.002,0.4,0.056,0.014,34,18,광주 동구 서남로 1
광주 동구,324115,서석동,2019030919,0.002,0.5,0.053,0.018,39,21,광주 동구 서남로 1
광주 동구,324115,서석동,2019030920,0.002,0.5,0.055,0.016,41,24,광주 동구 서남로 1
광주 동구,324115,서석동,2019030921,0.002,0.5,0.052,0.018,45,23,광주 동구 서남로 1
광주 동구,324115,서석동,2019030922,0.002,0.4,0.048,0.016,44,26,광주 동구 서남로 1
광주 동구,324115,서석동,2019030923,0.002,0.4,0.038,0.019,28,11,광주 동구 서남로 1
광주 동구,324115,서석동,2019030924,0.002,0.4,0.035,0.02,23,13,광주 동구 서남로 1
광주 동구,324115,서석동,2019031001,0.002,0.4,0.051,0.011,25,11,광주 동구 서남로 1
광주 동구,324115,서석동,2019031002,0.002,0.4,0.051,0.009,22,10,광주 동구 서남로 1
광주 동구,324115,서석동,2019031003,0.003,0.4,0.049,0.009,26,15,광주 동구 서남로 1
광주 동구,324115,서석동,2019031004,0.002,0.4,0.049,0.009,20,12,광주 동구 서남로 1
광주 동구,324115,서석동,2019031005,0.002,0.4,0.048,0.009,22,15,광주 동구 서남로 1
광주 동구,324115,서석동,2019031006,0.002,0.4,0.047,0.009,23,14,광주 동구 서남로 1
광주 동구,324115,서석동,2019031007,0.002,0.4,0.046,0.009,23,13,광주 동구 서남로 1
광주 동구,324115,서석동,2019031008,0.002,0.4,0.044,0.011,24,10,광주 동구 서남로 1
광주 동구,324115,서석동,2019031009,0.002,0.4,0.043,0.012,17,11,광주 동구 서남로 1
광주 동구,324115,서석동,2019031010,0.002,0.4,0.042,0.013,18,12,광주 동구 서남로 1
광주 동구,324115,서석동,2019031011,0.002,0.4,0.043,0.013,21,12,광주 동구 서남로 1
광주 동구,324115,서석동,2019031012,0.002,0.4,0.045,0.011,19,10,광주 동구 서남로 1
광주 동구,324115,서석동,2019031013,0.002,0.4,0.049,0.01,20,10,광주 동구 서남로 1
광주 동구,324115,서석동,2019031014,0.002,0.4,0.048,0.012,16,9,광주 동구 서남로 1
광주 동구,324115,서석동,2019031015,0.002,0.4,0.047,0.012,14,9,광주 동구 서남로 1
광주 동구,324115,서석동,2019031016,0.002,0.4,0.045,0.013,19,8,광주 동구 서남로 1
광주 동구,324115,서석동,2019031017,0.002,0.4,0.042,0.016,20,10,광주 동구 서남로 1
광주 동구,324115,서석동,2019031018,0.002,0.4,0.039,0.018,18,11,광주 동구 서남로 1
광주 동구,324115,서석동,2019031019,0.002,0.5,0.039,0.017,25,15,광주 동구 서남로 1
광주 동구,324115,서석동,2019031020,0.001,0.5,0.038,0.017,32,20,광주 동구 서남로 1
광주 동구,324115,서석동,2019031021,0.002,0.5,0.037,0.017,30,23,광주 동구 서남로 1
광주 동구,324115,서석동,2019031022,0.002,0.5,0.023,0.027,27,17,광주 동구 서남로 1
광주 동구,324115,서석동,2019031023,0.002,0.6,0.015,0.034,26,16,광주 동구 서남로 1
광주 동구,324115,서석동,2019031024,0.002,0.7,0.008,0.033,31,20,광주 동구 서남로 1
광주 동구,324115,서석동,2019031101,0.002,0.6,0.013,0.025,31,16,광주 동구 서남로 1
광주 동구,324115,서석동,2019031102,0.002,0.7,0.007,0.028,23,14,광주 동구 서남로 1
광주 동구,324115,서석동,2019031103,0.002,0.7,0.007,0.025,28,19,광주 동구 서남로 1
광주 동구,324115,서석동,2019031104,0.002,0.6,0.009,0.021,31,23,광주 동구 서남로 1
광주 동구,324115,서석동,2019031105,0.002,0.6,0.013,0.018,32,23,광주 동구 서남로 1
광주 동구,324115,서석동,2019031106,0.002,0.6,0.015,0.018,35,23,광주 동구 서남로 1
광주 동구,324115,서석동,2019031107,0.002,0.6,0.012,0.027,38,27,광주 동구 서남로 1
광주 동구,324115,서석동,2019031108,0.002,0.7,0.008,0.035,39,28,광주 동구 서남로 1
광주 동구,324115,서석동,2019031109,0.002,0.7,0.011,0.037,47,26,광주 동구 서남로 1
광주 동구,324115,서석동,2019031110,0.002,0.7,0.018,0.035,49,25,광주 동구 서남로 1
광주 동구,324115,서석동,2019031111,0.002,0.5,0.031,0.026,52,29,광주 동구 서남로 1
광주 동구,324115,서석동,2019031112,0.002,0.5,0.033,0.025,46,22,광주 동구 서남로 1
광주 동구,324115,서석동,2019031113,0.002,0.5,0.038,0.023,45,21,광주 동구 서남로 1
광주 동구,324115,서석동,2019031114,0.002,0.4,0.042,0.018,45,22,광주 동구 서남로 1
광주 동구,324115,서석동,2019031115,0.002,0.4,0.039,0.019,35,20,광주 동구 서남로 1
광주 동구,324115,서석동,2019031116,0.002,0.5,0.043,0.017,38,17,광주 동구 서남로 1
광주 동구,324115,서석동,2019031117,0.002,0.5,0.04,0.023,22,13,광주 동구 서남로 1
광주 동구,324115,서석동,2019031118,0.002,0.5,0.041,0.024,26,10,광주 동구 서남로 1
광주 동구,324115,서석동,2019031119,0.002,0.5,0.038,0.026,40,17,광주 동구 서남로 1
광주 동구,324115,서석동,2019031120,0.002,0.6,0.039,0.022,33,21,광주 동구 서남로 1
광주 동구,324115,서석동,2019031121,0.002,0.6,0.038,0.024,25,16,광주 동구 서남로 1
광주 동구,324115,서석동,2019031122,0.002,0.6,0.044,0.019,27,19,광주 동구 서남로 1
광주 동구,324115,서석동,2019031123,0.002,0.5,0.046,0.018,29,15,광주 동구 서남로 1
광주 동구,324115,서석동,2019031124,0.002,0.5,0.049,0.014,37,20,광주 동구 서남로 1
광주 동구,324115,서석동,2019031201,0.001,0.5,0.049,0.011,40,25,광주 동구 서남로 1
광주 동구,324115,서석동,2019031202,0.001,0.5,0.049,0.009,49,28,광주 동구 서남로 1
광주 동구,324115,서석동,2019031203,0.002,0.5,0.05,0.009,45,27,광주 동구 서남로 1
광주 동구,324115,서석동,2019031204,0.002,0.6,0.055,0.009,52,30,광주 동구 서남로 1
광주 동구,324115,서석동,2019031205,0.002,0.6,0.055,0.011,59,40,광주 동구 서남로 1
광주 동구,324115,서석동,2019031206,0.002,0.7,0.048,0.015,71,49,광주 동구 서남로 1
광주 동구,324115,서석동,2019031207,0.002,0.8,0.027,0.036,84,52,광주 동구 서남로 1
광주 동구,324115,서석동,2019031208,0.002,0.9,0.019,0.041,86,58,광주 동구 서남로 1
광주 동구,324115,서석동,2019031209,0.002,0.9,0.032,0.036,98,63,광주 동구 서남로 1
광주 동구,324115,서석동,2019031210,0.002,0.8,0.046,0.025,99,69,광주 동구 서남로 1
광주 동구,324115,서석동,2019031211,0.002,0.8,0.051,0.019,108,73,광주 동구 서남로 1
광주 동구,324115,서석동,2019031212,0.002,0.7,0.054,0.017,103,69,광주 동구 서남로 1
광주 동구,324115,서석동,2019031213,0.002,0.7,0.056,0.015,99,64,광주 동구 서남로 1
광주 동구,324115,서석동,2019031214,0.002,0.6,0.065,0.015,92,63,광주 동구 서남로 1
광주 동구,324115,서석동,2019031215,0.002,0.6,0.072,0.015,95,60,광주 동구 서남로 1
광주 동구,324115,서석동,2019031216,0.002,0.7,0.066,0.019,102,62,광주 동구 서남로 1
광주 동구,324115,서석동,2019031217,0.002,0.7,0.054,0.022,114,70,광주 동구 서남로 1
광주 동구,324115,서석동,2019031218,0.002,0.7,0.047,0.018,111,64,광주 동구 서남로 1
광주 동구,324115,서석동,2019031219,0.002,0.4,0.039,0.015,107,55,광주 동구 서남로 1
광주 동구,324115,서석동,2019031220,0.002,0.4,0.035,0.016,49,17,광주 동구 서남로 1
광주 동구,324115,서석동,2019031221,0.002,0.4,0.038,0.012,22,14,광주 동구 서남로 1
광주 동구,324115,서석동,2019031222,0.002,0.4,0.036,0.011,23,10,광주 동구 서남로 1
광주 동구,324115,서석동,2019031223,0.002,0.4,0.036,0.012,47,8,광주 동구 서남로 1
광주 동구,324115,서석동,2019031224,0.002,0.5,0.036,0.012,44,10,광주 동구 서남로 1
광주 동구,324115,서석동,2019031301,0.002,0.5,0.036,0.012,41,13,광주 동구 서남로 1
광주 동구,324115,서석동,2019031302,0.002,0.4,0.037,0.011,36,10,광주 동구 서남로 1
광주 동구,324115,서석동,2019031303,0.002,0.4,0.039,0.009,33,9,광주 동구 서남로 1
광주 동구,324115,서석동,2019031304,0.002,0.4,0.04,0.007,36,9,광주 동구 서남로 1
광주 동구,324115,서석동,2019031305,0.002,0.4,0.035,0.011,37,9,광주 동구 서남로 1
광주 동구,324115,서석동,2019031306,0.002,0.5,0.021,0.022,38,12,광주 동구 서남로 1
광주 동구,324115,서석동,2019031307,0.002,0.6,0.005,0.037,35,11,광주 동구 서남로 1
광주 동구,324115,서석동,2019031308,0.002,0.7,0.005,0.04,41,13,광주 동구 서남로 1
광주 동구,324115,서석동,2019031309,0.002,0.6,0.017,0.032,43,10,광주 동구 서남로 1
광주 동구,324115,서석동,2019031310,0.003,0.5,0.031,0.02,48,12,광주 동구 서남로 1
광주 동구,324115,서석동,2019031311,0.002,0.5,0.035,0.015,49,13,광주 동구 서남로 1
광주 동구,324115,서석동,2019031312,,,,,,,광주 동구 서남로 1
광주 동구,324115,서석동,2019031313,,,,,,,광주 동구 서남로 1
광주 동구,324115,서석동,2019031314,0.002,0.3,0.046,0.014,48,11,광주 동구 서남로 1
광주 동구,324115,서석동,2019031315,0.002,0.3,0.048,0.013,49,14,광주 동구 서남로 1
광주 동구,324115,서석동,2019031316,0.002,0.3,0.048,0.015,43,9,광주 동구 서남로 1
광주 동구,324115,서석동,2019031317,0.002,0.3,0.048,0.015,39,6,광주 동구 서남로 1
광주 동구,324115,서석동,2019031318,0.002,0.2,0.047,0.016,37,6,광주 동구 서남로 1
광주 동구,324115,서석동,2019031319,0.002,0.3,0.041,0.023,35,6,광주 동구 서남로 1
광주 동구,324115,서석동,2019031320,0.002,0.3,0.04,0.022,46,12,광주 동구 서남로 1
광주 동구,324115,서석동,2019031321,0.003,0.3,0.036,0.025,46,10,광주 동구 서남로 1
광주 동구,324115,서석동,2019031322,0.002,0.5,0.019,0.038,48,18,광주 동구 서남로 1
광주 동구,324115,서석동,2019031323,0.002,0.7,0.004,0.052,43,18,광주 동구 서남로 1
광주 동구,324115,서석동,2019031324,0.002,0.6,0.006,0.046,52,17,광주 동구 서남로 1
광주 동구,324115,서석동,2019031401,0.002,0.7,0.007,0.043,44,16,광주 동구 서남로 1
광주 동구,324115,서석동,2019031402,0.002,0.6,0.012,0.036,41,14,광주 동구 서남로 1
광주 동구,324115,서석동,2019031403,0.002,0.6,0.018,0.027,38,17,광주 동구 서남로 1
광주 동구,324115,서석동,2019031404,0.002,0.6,0.017,0.025,37,13,광주 동구 서남로 1
광주 동구,324115,서석동,2019031405,0.002,0.5,0.016,0.025,34,14,광주 동구 서남로 1
광주 동구,324115,서석동,2019031406,0.002,0.6,0.008,0.032,38,11,광주 동구 서남로 1
광주 동구,324115,서석동,2019031407,0.002,0.6,0.004,0.039,34,17,광주 동구 서남로 1
광주 동구,324115,서석동,2019031408,0.002,0.7,0.004,0.042,38,14,광주 동구 서남로 1
광주 동구,324115,서석동,2019031409,0.003,0.7,0.011,0.04,50,18,광주 동구 서남로 1
광주 동구,324115,서석동,2019031410,0.003,0.6,0.016,0.04,52,18,광주 동구 서남로 1
광주 동구,324115,서석동,2019031411,0.003,0.5,0.03,0.031,58,22,광주 동구 서남로 1
광주 동구,324115,서석동,2019031412,0.003,0.5,0.037,0.026,57,19,광주 동구 서남로 1
광주 동구,324115,서석동,2019031413,0.003,0.4,0.049,0.017,56,20,광주 동구 서남로 1
광주 동구,324115,서석동,2019031414,0.003,0.3,0.052,0.015,54,23,광주 동구 서남로 1
광주 동구,324115,서석동,2019031415,0.003,0.4,0.054,0.016,45,18,광주 동구 서남로 1
광주 동구,324115,서석동,2019031416,0.003,0.4,0.06,0.016,53,20,광주 동구 서남로 1
광주 동구,324115,서석동,2019031417,0.003,0.4,0.06,0.018,60,25,광주 동구 서남로 1
광주 동구,324115,서석동,2019031418,0.003,0.4,0.058,0.019,61,28,광주 동구 서남로 1
광주 동구,324115,서석동,2019031419,0.003,0.4,0.054,0.02,62,31,광주 동구 서남로 1
광주 동구,324115,서석동,2019031420,0.003,0.4,0.049,0.022,50,23,광주 동구 서남로 1
광주 동구,324115,서석동,2019031421,0.003,0.5,0.028,0.039,44,20,광주 동구 서남로 1
광주 동구,324115,서석동,2019031422,0.003,0.5,0.035,0.031,47,23,광주 동구 서남로 1
광주 동구,324115,서석동,2019031423,0.003,0.5,0.038,0.028,47,19,광주 동구 서남로 1
광주 동구,324115,서석동,2019031424,0.003,0.4,0.043,0.021,48,21,광주 동구 서남로 1
광주 동구,324115,서석동,2019031501,0.002,0.5,0.043,0.019,47,19,광주 동구 서남로 1
광주 동구,324115,서석동,2019031502,0.003,0.4,0.045,0.015,45,20,광주 동구 서남로 1
광주 동구,324115,서석동,2019031503,0.003,0.5,0.043,0.015,40,14,광주 동구 서남로 1
광주 동구,324115,서석동,2019031504,0.002,0.4,0.042,0.015,42,17,광주 동구 서남로 1
광주 동구,324115,서석동,2019031505,0.002,0.3,0.047,0.012,39,14,광주 동구 서남로 1
광주 동구,324115,서석동,2019031506,0.002,0.3,0.048,0.012,41,16,광주 동구 서남로 1
광주 동구,324115,서석동,2019031507,0.002,0.3,0.046,0.014,36,17,광주 동구 서남로 1
광주 동구,324115,서석동,2019031508,0.002,0.3,0.041,0.019,39,16,광주 동구 서남로 1
광주 동구,324115,서석동,2019031509,0.002,0.3,0.038,0.022,44,19,광주 동구 서남로 1
광주 동구,324115,서석동,2019031510,0.002,0.4,0.037,0.022,46,19,광주 동구 서남로 1
광주 동구,324115,서석동,2019031511,0.002,0.4,0.045,0.018,47,26,광주 동구 서남로 1
광주 동구,324115,서석동,2019031512,0.002,0.4,0.052,0.017,61,37,광주 동구 서남로 1
광주 동구,324115,서석동,2019031513,0.002,0.4,0.059,0.015,69,42,광주 동구 서남로 1
광주 동구,324115,서석동,2019031514,0.002,0.4,0.055,0.018,70,45,광주 동구 서남로 1
광주 동구,324115,서석동,2019031515,0.002,0.4,0.055,0.018,66,42,광주 동구 서남로 1
광주 동구,324115,서석동,2019031516,0.002,0.4,0.057,0.014,68,47,광주 동구 서남로 1
광주 동구,324115,서석동,2019031517,0.003,0.4,0.058,0.016,57,33,광주 동구 서남로 1
광주 동구,324115,서석동,2019031518,0.003,0.4,0.048,0.019,79,43,광주 동구 서남로 1
광주 동구,324115,서석동,2019031519,0.002,0.4,0.041,0.019,79,38,광주 동구 서남로 1
광주 동구,324115,서석동,2019031520,0.002,0.3,0.042,0.015,47,16,광주 동구 서남로 1
광주 동구,324115,서석동,2019031521,0.002,0.3,0.043,0.012,36,14,광주 동구 서남로 1
광주 동구,324115,서석동,2019031522,0.002,0.3,0.041,0.013,34,13,광주 동구 서남로 1
광주 동구,324115,서석동,2019031523,0.002,0.3,0.041,0.013,42,16,광주 동구 서남로 1
광주 동구,324115,서석동,2019031524,0.002,0.3,0.044,0.009,43,16,광주 동구 서남로 1
광주 동구,324115,서석동,2019031601,0.002,0.4,0.043,0.008,41,14,광주 동구 서남로 1
광주 동구,324115,서석동,2019031602,0.002,0.4,0.042,0.008,34,17,광주 동구 서남로 1
광주 동구,324115,서석동,2019031603,0.002,0.4,0.042,0.008,36,23,광주 동구 서남로 1
광주 동구,324115,서석동,2019031604,0.002,0.4,0.042,0.008,38,26,광주 동구 서남로 1
광주 동구,324115,서석동,2019031605,0.002,0.4,0.041,0.009,43,24,광주 동구 서남로 1
광주 동구,324115,서석동,2019031606,0.002,0.4,0.039,0.01,44,23,광주 동구 서남로 1
광주 동구,324115,서석동,2019031607,0.002,0.4,0.034,0.016,46,27,광주 동구 서남로 1
광주 동구,324115,서석동,2019031608,0.002,0.4,0.036,0.015,50,25,광주 동구 서남로 1
광주 동구,324115,서석동,2019031609,0.002,0.4,0.037,0.013,56,30,광주 동구 서남로 1
광주 동구,324115,서석동,2019031610,0.002,0.4,0.04,0.011,53,27,광주 동구 서남로 1
광주 동구,324115,서석동,2019031611,0.002,0.4,0.039,0.016,48,23,광주 동구 서남로 1
광주 동구,324115,서석동,2019031612,0.002,0.4,0.044,0.016,50,26,광주 동구 서남로 1
광주 동구,324115,서석동,2019031613,0.002,0.4,0.049,0.014,48,26,광주 동구 서남로 1
광주 동구,324115,서석동,2019031614,0.002,0.4,0.051,0.015,40,22,광주 동구 서남로 1
광주 동구,324115,서석동,2019031615,0.002,0.3,0.053,0.014,44,25,광주 동구 서남로 1
광주 동구,324115,서석동,2019031616,0.002,0.4,0.055,0.014,42,22,광주 동구 서남로 1
광주 동구,324115,서석동,2019031617,0.002,0.3,0.053,0.014,43,19,광주 동구 서남로 1
광주 동구,324115,서석동,2019031618,0.002,0.4,0.048,0.015,43,15,광주 동구 서남로 1
광주 동구,324115,서석동,2019031619,0.002,0.4,0.042,0.018,44,15,광주 동구 서남로 1
광주 동구,324115,서석동,2019031620,0.002,0.4,0.038,0.021,43,20,광주 동구 서남로 1
광주 동구,324115,서석동,2019031621,0.002,0.4,0.038,0.018,46,22,광주 동구 서남로 1
광주 동구,324115,서석동,2019031622,0.002,0.4,0.035,0.022,48,25,광주 동구 서남로 1
광주 동구,324115,서석동,2019031623,0.002,0.5,0.028,0.025,41,25,광주 동구 서남로 1
광주 동구,324115,서석동,2019031624,0.002,0.5,0.026,0.025,40,20,광주 동구 서남로 1
광주 동구,324115,서석동,2019031701,0.002,0.5,0.027,0.022,36,19,광주 동구 서남로 1
광주 동구,324115,서석동,2019031702,0.002,0.5,0.025,0.023,31,15,광주 동구 서남로 1
광주 동구,324115,서석동,2019031703,0.002,0.6,0.019,0.026,34,16,광주 동구 서남로 1
